customer_id,age,monthly_income_ksh,employment_years,credit_score,loan_amount_ksh,loan_term_months,existing_loans,late_payments_last_12m,debt_to_income_ratio,savings_ksh,dependents,employment_type,education_level,housing_status,loan_default
CUST10721,34,45891.0,10.1,621.0,79800.0,24,1,0,0.46,79700.0,4,Salaried,Degree,Rent,0
CUST10722,45,81935.0,10.0,689.0,116200.0,12,0,0,0.33,76500.0,4,Self-employed,Degree,Rent,0
CUST10723,34,108186.0,0.0,628.0,354600.0,36,2,0,0.4,39600.0,0,Contract,Secondary,,1
CUST10724,58,77314.0,13.0,668.0,153700.0,12,1,0,0.47,107000.0,1,Salaried,Diploma,Own,1
CUST10725,38,47136.0,4.0,688.0,254100.0,12,2,1,0.37,51300.0,2,Business,Postgraduate,Rent,1
CUST10726,34,133943.0,5.1,708.0,267700.0,36,2,2,0.43,142400.0,1,Self-employed,Diploma,Rent,1
CUST10727,44,38950.0,8.1,655.0,245200.0,12,1,0,0.26,137400.0,5,Salaried,Secondary,Family,0
CUST10728,28,88188.0,12.5,722.0,94800.0,24,2,1,0.5,73300.0,5,Self-employed,Degree,Rent,0
CUST10729,65,38754.0,8.0,691.0,74800.0,12,1,1,0.46,51100.0,1,Salaried,Diploma,Rent,0
CUST10730,45,78250.0,13.1,699.0,33800.0,24,2,1,0.16,80000.0,1,Salaried,Postgraduate,Own,0
CUST10731,54,50076.0,4.6,651.0,97400.0,24,2,0,0.3,99900.0,0,Salaried,Degree,Rent,1
CUST10732,65,71120.0,9.5,612.0,189200.0,18,2,1,0.45,125800.0,3,Self-employed,Diploma,Rent,1
CUST10733,64,46238.0,5.7,699.0,175000.0,24,2,1,0.3,70500.0,5,Self-employed,Degree,Rent,1
CUST10734,48,95548.0,10.0,657.0,220100.0,12,1,0,0.35,157800.0,1,Self-employed,Secondary,Rent,1
CUST10735,44,143306.0,16.1,701.0,266900.0,36,0,1,0.58,113300.0,2,Self-employed,Secondary,Rent,0
CUST10736,38,110205.0,2.6,656.0,63200.0,24,2,0,0.21,106300.0,2,Salaried,Degree,Rent,0
CUST10737,54,63908.0,10.1,628.0,242600.0,12,1,1,0.31,150000.0,2,Business,Postgraduate,Rent,1
CUST10738,62,87006.0,10.5,566.0,196000.0,12,1,1,0.28,130500.0,5,Contract,Diploma,Rent,1
CUST10739,23,54323.0,7.2,532.0,429500.0,18,2,1,0.25,19700.0,0,Salaried,Diploma,Own,1
CUST10740,32,95742.0,13.8,671.0,171600.0,24,0,1,0.36,228100.0,5,Self-employed,Degree,Own,0
CUST10741,56,36681.0,1.7,,101300.0,24,0,0,0.53,31200.0,5,Salaried,Postgraduate,Own,1
CUST10742,25,76603.0,3.7,625.0,73600.0,36,2,0,0.41,162500.0,1,Contract,Secondary,Rent,1
CUST10743,39,71331.0,7.4,666.0,178700.0,18,1,0,0.37,50800.0,2,Contract,Degree,Own,0
CUST10744,32,65377.0,9.7,635.0,117800.0,18,0,1,0.22,129400.0,1,Contract,Diploma,Own,1
CUST10745,47,140531.0,7.0,627.0,124200.0,24,1,1,0.34,31600.0,3,Self-employed,Degree,Rent,1
CUST10746,37,39391.0,9.5,740.0,175200.0,18,3,1,0.34,60700.0,3,Salaried,Secondary,Own,0
CUST10747,63,52030.0,14.0,621.0,105500.0,24,2,1,0.54,556900.0,5,Self-employed,Secondary,Family,1
CUST10748,48,60785.0,0.0,,144300.0,24,1,1,0.22,124700.0,0,Salaried,Degree,Rent,1
CUST10749,60,41285.0,4.4,673.0,60400.0,12,0,1,0.57,45200.0,0,Self-employed,Diploma,Own,1
CUST10750,42,55540.0,6.5,576.0,242600.0,18,0,0,0.16,114700.0,3,Salaried,Secondary,Family,1
CUST10751,30,70966.0,14.3,667.0,128600.0,6,0,0,0.28,52800.0,0,Salaried,Degree,Own,1
CUST10752,61,22711.0,4.4,611.0,329400.0,36,1,0,0.4,227100.0,2,Salaried,Diploma,Own,0
CUST10753,26,80894.0,3.2,688.0,121800.0,36,1,0,0.38,38500.0,1,Business,Diploma,Rent,0
CUST10754,37,47677.0,0.2,633.0,134500.0,36,0,1,0.43,118500.0,4,Salaried,Degree,Rent,1
CUST10755,32,39198.0,6.0,599.0,101400.0,18,1,2,0.33,44200.0,5,Business,Degree,Rent,1
CUST10756,26,44668.0,10.5,763.0,291700.0,12,0,2,0.49,55800.0,1,Salaried,Secondary,Rent,1
CUST10757,63,76647.0,0.0,566.0,171200.0,18,1,2,0.31,107000.0,0,Salaried,Degree,Rent,1
CUST10758,42,42112.0,1.7,663.0,110300.0,12,2,1,0.2,71400.0,3,Self-employed,Diploma,Rent,0
CUST10759,36,138264.0,3.6,710.0,140000.0,36,1,0,0.24,50400.0,3,Salaried,Degree,Rent,0
CUST10760,24,73182.0,5.9,633.0,129500.0,24,0,3,0.28,53900.0,2,Business,Degree,Rent,1
CUST10761,45,42738.0,5.8,707.0,342700.0,24,0,0,0.38,110100.0,3,Salaried,Diploma,Rent,0
CUST10762,53,29461.0,0.0,726.0,147000.0,24,0,1,0.42,47100.0,4,Salaried,Degree,Own,0
CUST10763,21,52304.0,9.9,737.0,68100.0,12,0,1,0.37,227200.0,3,Business,Secondary,Own,0
CUST10764,35,82643.0,4.5,625.0,113100.0,36,1,1,0.36,126400.0,3,Salaried,Diploma,Rent,1
CUST10765,37,59871.0,,756.0,126600.0,12,0,0,0.32,343700.0,5,Contract,Degree,Family,1
CUST10766,63,50142.0,6.8,652.0,88900.0,18,1,0,0.39,67000.0,2,Salaried,Degree,rent ,0
CUST10767,39,55138.0,7.9,766.0,151600.0,18,1,0,0.13,107000.0,4,Self-employed,Degree,Own,0
CUST10768,39,58412.0,2.6,569.0,132300.0,36,0,0,0.36,147000.0,1,Self-employed,Degree,Own,1
CUST10769,40,43475.0,16.1,678.0,121100.0,12,2,0,0.27,26900.0,0,Business,Degree,Family,1
CUST10770,21,166164.0,6.1,612.0,135400.0,24,1,0,0.47,124600.0,2,Business,Diploma,Rent,0
CUST10771,43,88074.0,4.6,763.0,326000.0,36,3,1,0.53,87800.0,0,Salaried,Degree,Own,0
CUST10772,36,43229.0,15.1,689.0,100000.0,36,1,1,0.4,95100.0,3,Salaried,Postgraduate,Own,1
CUST10773,44,24437.0,0.0,682.0,241500.0,18,2,1,0.34,203200.0,3,Business,Degree,Rent,0
CUST10774,40,75519.0,3.1,633.0,176400.0,18,1,0,0.3,50400.0,0,Contract,Secondary,Rent,1
CUST10775,35,93824.0,2.8,590.0,152400.0,6,1,1,0.48,89000.0,0,Salaried,Degree,Own,1
CUST10776,44,66599.0,5.4,650.0,217100.0,12,0,1,0.26,86900.0,3,Salaried,Secondary,Rent,1
CUST10777,57,57884.0,18.4,659.0,196600.0,24,1,1,0.33,110900.0,3,Business,Degree,Rent,1
CUST10778,61,59017.0,1.2,701.0,153300.0,18,1,0,0.47,130200.0,4,Salaried,Secondary,Rent,0
CUST10779,53,59063.0,5.2,593.0,219700.0,6,1,1,0.38,76200.0,1,Self-employed,Diploma,Own,1
CUST10780,52,53690.0,0.0,727.0,195600.0,6,1,0,0.45,110800.0,2,Salaried,Degree,Rent,1
CUST10781,51,59671.0,17.5,669.0,226500.0,6,0,1,0.47,37900.0,0,Business,Diploma,Own,0
CUST10782,35,57075.0,5.2,705.0,281500.0,12,2,2,0.52,222200.0,3,Business,Degree,Rent,0
CUST10783,21,86829.0,10.1,563.0,72000.0,24,1,1,0.44,198900.0,4,Business,Postgraduate,Own,1
CUST10784,32,102514.0,7.6,711.0,72000.0,18,1,1,0.41,18400.0,2,Contract,Degree,Rent,0
CUST10785,55,79587.0,18.9,649.0,252100.0,24,0,3,0.36,31600.0,1,Salaried,Secondary,Own,0
CUST10786,57,119963.0,9.9,727.0,207000.0,24,1,0,0.44,28600.0,4,Contract,Secondary,Family,0
CUST10787,50,94763.0,0.0,527.0,530200.0,12,3,2,0.47,145000.0,5,Business,Degree,Rent,1
CUST10788,46,121137.0,9.1,651.0,392400.0,36,1,1,0.27,554900.0,5,Business,Degree,Own,1
CUST10789,31,81323.0,8.5,686.0,212700.0,6,0,0,0.38,252000.0,5,Salaried,Secondary,Rent,0
CUST10790,52,65243.0,0.0,644.0,203200.0,36,0,0,0.45,26900.0,4,Self-employed,Diploma,Rent,0
CUST10791,22,126022.0,7.4,653.0,223300.0,24,0,0,0.05,51500.0,5,Self-employed,Degree,Rent,0
CUST10792,30,42364.0,6.1,617.0,117600.0,12,2,2,0.26,111100.0,3,Business,Postgraduate,Rent,1
CUST10793,42,124704.0,11.9,682.0,373700.0,12,1,0,0.27,156100.0,4,Salaried,Degree,Own,0
CUST10794,29,57986.0,7.2,624.0,204100.0,6,0,1,0.52,20400.0,5,Business,Degree,Own,0
CUST10795,50,110197.0,14.2,638.0,367400.0,18,2,0,0.17,102600.0,5,Self-employed,Degree,Rent,1
CUST10796,45,73981.0,11.6,798.0,39900.0,24,1,1,0.23,22100.0,0,Contract,Degree,Own,0
CUST10797,41,45550.0,12.9,560.0,83500.0,24,2,3,0.27,52700.0,1,Salaried,Postgraduate,Rent,1
CUST10798,38,50310.0,0.0,707.0,102000.0,18,1,2,0.53,62100.0,4,Salaried,Diploma,Own,1
CUST10799,40,151711.0,13.8,671.0,65800.0,12,0,0,0.35,138300.0,4,Business,Diploma,Rent,1
CUST10800,60,51025.0,0.0,721.0,284900.0,18,0,1,0.44,179600.0,0,Salaried,Degree,Rent,1
CUST10801,36,126506.0,3.3,666.0,101400.0,24,1,0,0.53,60300.0,1,Self-employed,Degree,Rent,0
CUST10802,59,115793.0,6.8,711.0,146500.0,36,0,2,0.22,163400.0,5,Salaried,Degree,Own,0
CUST10803,55,59482.0,,678.0,197100.0,18,0,0,0.31,271600.0,5,Salaried,Diploma,Own,0
CUST10804,49,,,615.0,130700.0,12,1,1,0.46,57800.0,3,Salaried,Secondary,Own,1
CUST10805,50,80371.0,0.0,670.0,124900.0,36,1,0,0.37,235000.0,4,Business,Diploma,Rent,1
CUST10806,23,39707.0,11.6,676.0,379000.0,18,0,1,0.41,41100.0,2,Business,Postgraduate,Rent,1
CUST10807,52,153570.0,12.6,758.0,193200.0,36,0,0,0.25,41900.0,0,Business,Degree,Rent,0
CUST10808,34,103455.0,9.2,616.0,239300.0,18,4,0,0.41,169700.0,0,Salaried,Diploma,Rent,1
CUST10809,46,28645.0,4.8,609.0,143700.0,12,3,1,0.5,109700.0,0,Self-employed,Degree,Rent,1
CUST10810,25,86398.0,0.0,703.0,196500.0,24,0,0,0.39,40500.0,3,Business,Degree,Family,0
CUST10811,48,55733.0,13.1,660.0,229200.0,36,1,0,0.43,185700.0,3,Salaried,Secondary,Own,0
CUST10812,28,42128.0,10.1,674.0,79200.0,24,1,2,0.43,128300.0,0,Salaried,Degree,Rent,1
CUST10813,65,78613.0,1.9,676.0,68600.0,36,2,1,0.22,203500.0,4,Salaried,Diploma,Rent,0
CUST10814,53,27395.0,9.1,655.0,172700.0,12,1,1,0.29,183800.0,0,Business,Secondary,Own,0
CUST10815,56,43786.0,0.0,632.0,175600.0,36,1,0,0.47,56000.0,2,Business,Secondary,Own,1
CUST10816,33,43758.0,12.9,730.0,149500.0,12,2,1,0.37,726700.0,0,Self-employed,Degree,Rent,0
CUST10817,40,38859.0,13.7,536.0,130700.0,24,1,1,0.23,18200.0,4,Business,Degree,Family,1
CUST10818,38,47553.0,13.6,684.0,145200.0,36,1,0,0.37,228200.0,5,Self-employed,Postgraduate,Own,1
CUST10819,40,102757.0,6.3,692.0,260800.0,18,1,2,0.09,128800.0,3,Salaried,Degree,Rent,0
CUST10820,63,50990.0,7.0,536.0,189300.0,12,0,0,0.13,82800.0,0,Business,Degree,Own,1
CUST10821,53,96405.0,8.7,638.0,227500.0,24,1,1,0.5,370000.0,5,Salaried,Secondary,Own,1
CUST10822,41,29528.0,14.1,706.0,96100.0,12,0,1,0.05,22800.0,1,Business,Degree,Own,0
CUST10823,44,38789.0,6.2,632.0,227000.0,48,1,0,0.23,168100.0,1,Salaried,Degree,Family,0
CUST10824,48,82813.0,16.0,611.0,130600.0,18,2,0,0.38,69300.0,2,Contract,Diploma,Own,1
CUST10825,25,49876.0,0.0,684.0,198600.0,12,2,1,0.43,34100.0,2,Salaried,Degree,Rent,0
CUST10826,90,34546.0,6.9,525.0,76200.0,36,3,1,0.42,12600.0,1,Self-employed,Secondary,Rent,1
CUST10827,63,45866.0,1.2,556.0,78500.0,6,1,0,0.17,91500.0,3,Business,Diploma,Rent,1
CUST10828,44,72385.0,11.4,565.0,241200.0,36,0,0,0.35,10200.0,0,Self-employed,Degree,Own,1
CUST10829,59,34306.0,2.3,679.0,156800.0,12,1,1,0.33,111400.0,1,Business,Postgraduate,Own,1
CUST10830,34,34878.0,12.5,730.0,380800.0,18,0,1,0.65,124300.0,3,Salaried,Diploma,Own,1
CUST10831,56,19054.0,11.3,577.0,223700.0,12,1,0,0.24,142700.0,4,Business,Diploma,Own,1
CUST10832,56,85934.0,2.6,632.0,101700.0,6,2,1,0.42,234400.0,1,Self-employed,Degree,Rent,1
CUST10833,46,96043.0,10.7,682.0,236400.0,48,1,2,0.29,242100.0,0,Business,Secondary,Own,0
CUST10834,33,38378.0,9.8,593.0,169600.0,12,0,0,0.25,81900.0,5,Self-employed,Degree,Family,1
CUST10835,60,76582.0,7.8,769.0,239000.0,6,0,3,0.37,136200.0,1,Self-employed,Degree,Family,1
CUST10836,41,74653.0,12.9,639.0,153400.0,36,1,0,0.26,194300.0,5,Salaried,Diploma,Own,0
CUST10837,46,83778.0,10.2,662.0,124200.0,24,1,0,0.41,54000.0,0,Business,Degree,Own,0
CUST10838,54,96325.0,0.0,687.0,201300.0,18,1,0,0.43,15600.0,5,Salaried,Degree,Own,1
CUST10839,60,79207.0,11.8,660.0,354000.0,6,3,0,0.32,395600.0,0,Salaried,Degree,Own,1
CUST10840,34,41525.0,3.7,623.0,207300.0,6,1,2,0.5,92800.0,3,Business,Degree,Rent,1
CUST10841,41,92005.0,5.3,666.0,146100.0,12,1,1,0.48,88000.0,3,Self-employed,Degree,Rent,1
CUST10842,63,38868.0,3.2,557.0,243900.0,24,0,5,0.39,99700.0,2,Contract,Secondary,Rent,1
CUST10843,39,55629.0,6.7,577.0,150800.0,12,0,0,0.24,228800.0,3,Salaried,Diploma,Rent,0
CUST10844,32,40415.0,4.3,677.0,180200.0,12,4,1,0.39,60700.0,2,Contract,Diploma,Own,1
CUST10845,56,49291.0,12.9,665.0,103100.0,48,1,1,0.2,52400.0,5,Self-employed,Postgraduate,Own,0
CUST10846,50,57337.0,4.1,632.0,434700.0,36,0,0,0.39,49500.0,0,Salaried,Degree,Family,0
CUST10847,64,69996.0,1.0,700.0,176700.0,12,0,1,0.24,76000.0,1,Salaried,Degree,Own,0
CUST10848,53,83902.0,13.5,736.0,190100.0,24,2,4,0.25,117000.0,4,Salaried,Diploma,Family,1
CUST10849,64,81274.0,12.1,679.0,344700.0,12,1,0,0.57,120200.0,0,Salaried,Degree,Own,0
CUST10850,43,99874.0,2.9,613.0,126200.0,6,1,0,0.45,44900.0,5,Salaried,Postgraduate,Rent,1
CUST10851,61,62565.0,2.8,706.0,121700.0,12,3,0,0.43,130100.0,4,Self-employed,Diploma,Rent,0
CUST10852,33,22805.0,1.5,750.0,172500.0,12,0,1,0.42,62600.0,5,Salaried,Secondary,Rent,0
CUST10853,48,99487.0,3.4,582.0,209800.0,36,0,0,0.33,62100.0,1,Salaried,Degree,Rent,0
CUST10854,48,32303.0,13.2,641.0,261700.0,6,2,1,0.26,57600.0,1,Business,Degree,Rent,0
CUST10855,39,111451.0,14.3,675.0,49900.0,6,0,1,0.39,59100.0,4,Self-employed,Degree,Own,1
CUST10856,57,75068.0,3.7,626.0,87600.0,24,1,0,0.06,84000.0,4,Salaried,Secondary,Rent,1
CUST10857,51,147320.0,9.1,659.0,132600.0,36,2,1,0.55,20000.0,5,Self-employed,Degree,Family,1
CUST10858,62,70723.0,3.1,644.0,85500.0,6,0,0,0.52,125700.0,4,Self-employed,Degree,Family,0
CUST10859,59,52768.0,11.5,674.0,58300.0,24,4,1,0.4,182400.0,5,Contract,Secondary,Family,1
CUST10860,37,53300.0,4.7,600.0,100700.0,18,0,1,0.35,44300.0,1,Business,Diploma,Own,1
CUST10861,48,104274.0,8.9,747.0,39100.0,18,1,0,0.22,248200.0,5,Self-employed,Secondary,Family,0
CUST10862,24,64072.0,4.2,580.0,206200.0,18,1,0,0.49,94900.0,5,Salaried,Secondary,Own,1
CUST10863,26,40267.0,11.3,643.0,146900.0,24,2,0,0.24,195100.0,2,Contract,Degree,Rent,0
CUST10864,39,88963.0,,628.0,185800.0,12,3,1,0.28,47400.0,3,Business,Degree,Own,0
CUST10865,43,29431.0,9.9,639.0,103800.0,12,1,3,0.39,159100.0,1,Business,Diploma,Family,0
CUST10866,60,56133.0,0.6,641.0,152400.0,18,0,0,0.57,91900.0,3,Business,Degree,Rent,0
CUST10867,65,139712.0,9.9,649.0,239800.0,12,3,1,0.26,74400.0,3,Salaried,Degree,Own,1
CUST10868,62,134055.0,7.8,,184600.0,36,1,1,0.37,187100.0,1,Salaried,Degree,Own,1
CUST10869,26,66298.0,12.1,618.0,345800.0,48,1,0,0.43,58600.0,1,Salaried,Postgraduate,Rent,1
CUST10870,44,43862.0,3.2,636.0,255900.0,48,1,1,0.63,74000.0,4,Self-employed,Degree,Rent,1
CUST10871,42,49428.0,0.0,620.0,39300.0,24,0,1,0.26,93000.0,0,Salaried,Degree,Rent,0
CUST10872,41,78883.0,4.6,607.0,234300.0,36,0,4,0.64,61200.0,4,Salaried,Secondary,Own,1
CUST10873,34,82844.0,7.8,690.0,266500.0,48,0,1,0.26,38100.0,5,Salaried,Degree,Rent,1
CUST10874,44,58477.0,0.0,649.0,207700.0,24,1,1,0.23,127500.0,2,Self-employed,Diploma,Rent,1
CUST10875,45,31309.0,13.0,583.0,136400.0,36,0,0,0.39,156800.0,2,Self-employed,Degree,Rent,1
CUST10876,37,113827.0,1.3,575.0,197800.0,12,0,1,0.33,69500.0,2,Salaried,Secondary,Rent,1
CUST10877,55,50215.0,7.4,643.0,135300.0,36,2,1,0.34,15500.0,2,Salaried,Secondary,Rent,1
CUST10878,37,74724.0,5.3,751.0,184000.0,12,1,0,0.47,419600.0,1,Self-employed,Diploma,Own,0
CUST10879,48,210916.0,5.3,608.0,213100.0,6,0,0,0.47,69900.0,5,Salaried,Diploma,Own,1
CUST10880,22,47937.0,0.0,623.0,175200.0,48,0,0,0.48,47000.0,0,Self-employed,Postgraduate,Rent,0
CUST10881,54,52921.0,7.3,640.0,68000.0,48,4,1,0.38,49100.0,0,Salaried,Secondary,Own,1
CUST10882,21,61355.0,0.0,726.0,272700.0,12,1,1,0.28,97000.0,5,Salaried,Degree,Family,0
CUST10883,23,68175.0,1.1,696.0,146600.0,18,2,1,0.43,42300.0,4,Business,Secondary,,1
CUST10884,42,20886.0,9.2,681.0,273500.0,24,0,0,0.31,290700.0,1,Salaried,Diploma,Family,0
CUST10885,62,107845.0,9.4,590.0,170400.0,36,0,1,0.21,219900.0,3,Self-employed,Diploma,Rent,1
CUST10886,24,55566.0,1.0,624.0,297000.0,18,3,0,0.41,147000.0,2,Salaried,Degree,Family,1
CUST10887,35,68564.0,5.1,664.0,128000.0,36,0,5,0.36,605600.0,3,Salaried,Postgraduate,Rent,1
CUST10888,56,64275.0,15.6,585.0,119800.0,12,2,2,0.39,143400.0,2,Contract,Diploma,Own,1
CUST10889,59,46793.0,0.0,567.0,160000.0,6,3,0,0.34,67400.0,3,Business,Diploma,Family,1
CUST10890,32,49136.0,1.2,634.0,227500.0,18,3,1,0.42,305800.0,4,Self-employed,Diploma,Rent,1
CUST10891,57,78210.0,0.0,559.0,131500.0,24,1,3,0.43,260600.0,3,Salaried,Diploma,Rent,1
CUST10892,61,36282.0,13.5,656.0,156400.0,36,0,0,0.49,2380000.0,4,Self-employed,Diploma,Rent,0
CUST10893,27,85810.0,2.7,714.0,184500.0,36,0,1,0.3,24500.0,1,Business,Degree,Rent,0
CUST10894,51,34970.0,2.8,673.0,237700.0,18,1,2,0.43,17200.0,5,Contract,Degree,Rent,1
CUST10895,25,46867.0,9.8,737.0,101100.0,36,1,0,0.38,244900.0,3,Self-employed,Diploma,Rent,0
CUST10896,47,66855.0,0.0,622.0,270800.0,12,1,2,0.43,76400.0,2,Business,Secondary,Own,1
CUST10897,45,40650.0,16.0,585.0,111200.0,12,3,0,0.18,176200.0,1,Business,Postgraduate,Rent,1
CUST10898,37,99153.0,11.5,668.0,184800.0,24,1,0,0.29,153100.0,5,Business,Secondary,Own,0
CUST10899,48,43355.0,7.3,663.0,226300.0,6,4,3,0.12,29700.0,2,Salaried,Degree,Own,1
CUST10900,47,41208.0,5.1,570.0,126800.0,36,1,3,0.52,28000.0,2,Self-employed,Secondary,Own,1
CUST10901,46,66495.0,10.9,640.0,89500.0,24,3,3,0.3,69600.0,3,Business,Diploma,Rent,1
CUST10902,49,88401.0,7.8,714.0,126000.0,12,1,0,0.38,101600.0,0,Salaried,Postgraduate,Rent,0
CUST10903,47,35270.0,7.5,724.0,221200.0,24,0,0,0.44,148800.0,3,Salaried,,Rent,0
CUST10904,37,79483.0,10.2,686.0,87500.0,24,1,0,0.37,58900.0,4,Business,Degree,,0
CUST10905,58,99750.0,5.5,681.0,101800.0,24,3,2,0.15,51300.0,2,Salaried,Secondary,Rent,1
CUST10906,36,47707.0,3.5,713.0,176400.0,6,2,1,0.48,98600.0,1,Salaried,Secondary,Rent,1
CUST10907,29,96618.0,13.9,677.0,132200.0,18,3,0,0.32,14300.0,0,Salaried,Degree,Own,1
CUST10908,52,47031.0,4.2,723.0,101600.0,36,0,2,0.5,250600.0,1,Self-employed,Secondary,Family,0
CUST10909,21,80140.0,,638.0,129200.0,6,0,1,0.05,132700.0,4,Salaried,Diploma,Own,1
CUST10910,29,41292.0,7.8,682.0,380100.0,24,3,0,0.3,76500.0,3,Salaried,Degree,Rent,0
CUST10911,27,68089.0,20.3,675.0,200900.0,18,3,0,0.41,84100.0,5,Salaried,Diploma,Family,1
CUST10912,64,62935.0,8.2,706.0,148900.0,24,2,0,0.39,92900.0,3,Salaried,Diploma,Rent,0
CUST10913,57,71490.0,7.9,742.0,263400.0,12,0,0,0.17,84000.0,5,Self-employed,Degree,Own,0
CUST10914,60,95171.0,9.6,681.0,119500.0,36,0,0,0.6,37900.0,5,Salaried,Secondary,Rent,1
CUST10915,65,33653.0,13.9,619.0,173600.0,12,0,1,0.19,136400.0,3,Salaried,Degree,Rent,1
CUST10916,26,117383.0,12.3,626.0,51400.0,36,2,0,0.4,90500.0,2,Salaried,Secondary,Rent,1
CUST10917,57,57443.0,11.1,688.0,169500.0,12,1,0,0.35,44900.0,5,SELF-EMPLOYED,Diploma,Rent,0
CUST10918,59,45226.0,3.4,666.0,194000.0,48,2,0,0.19,43200.0,2,Self-employed,Diploma,Family,0
CUST10919,24,50845.0,9.7,565.0,87100.0,18,2,0,0.41,103500.0,1,Salaried,Postgraduate,Rent,1
CUST10920,57,82199.0,3.4,666.0,102200.0,24,2,1,0.31,65800.0,3,Salaried,Degree,Own,1
CUST10921,30,108190.0,0.0,675.0,532400.0,36,0,0,0.37,187300.0,0,Business,Degree,Own,1
CUST10922,30,63241.0,4.1,665.0,151000.0,6,1,0,0.22,173600.0,2,Business,Diploma,Rent,1
CUST10923,55,106277.0,5.6,694.0,95600.0,12,1,2,0.27,62000.0,4,Salaried,Diploma,Own,1
CUST10924,28,33845.0,9.9,684.0,177700.0,18,1,1,0.29,76100.0,4,Business,Secondary,Own,0
CUST10925,43,70781.0,10.7,652.0,388000.0,18,0,2,0.32,35300.0,3,Business,Secondary,Own,1
CUST10926,27,92628.0,10.9,691.0,105400.0,36,0,1,0.37,77000.0,3,Salaried,Secondary,Own,1
CUST10927,22,60467.0,0.0,577.0,79200.0,12,1,0,0.28,72200.0,5,Salaried,Degree,Own,1
CUST10928,58,55670.0,1.7,586.0,310300.0,36,0,0,0.18,37300.0,4,Salaried,Diploma,Own,1
CUST10929,40,74276.0,7.0,684.0,89000.0,24,2,1,0.36,23200.0,4,Salaried,Diploma,Rent,0
CUST10930,51,47611.0,6.3,590.0,173800.0,36,0,1,0.26,298600.0,2,Salaried,Secondary,Rent,1
CUST10931,50,31710.0,2.3,744.0,145900.0,36,2,1,0.19,124200.0,4,Business,Secondary,Rent,0
CUST10932,45,23932.0,8.5,687.0,142100.0,24,1,0,0.35,94400.0,5,Salaried,Diploma,Own,0
CUST10933,30,37774.0,12.5,663.0,262300.0,12,3,1,0.22,22100.0,3,Salaried,Degree,Rent,0
CUST10934,37,42899.0,2.0,722.0,105200.0,24,1,2,0.42,76600.0,2,Self-employed,Secondary,Family,1
CUST10935,29,52187.0,7.2,667.0,52400.0,36,0,0,0.29,59500.0,0,Salaried,Diploma,Own,1
CUST10936,63,35892.0,11.5,766.0,221500.0,12,2,0,0.34,101900.0,4,Business,Diploma,Family,0
CUST10937,52,91032.0,6.2,692.0,287500.0,36,1,0,0.28,53400.0,0,Salaried,Diploma,Rent,0
CUST10938,44,62391.0,9.2,618.0,122100.0,24,1,1,0.42,141700.0,3,Salaried,Secondary,Own,1
CUST10939,36,28405.0,16.3,610.0,84000.0,36,1,0,0.32,73000.0,5,Salaried,Secondary,Own,0
CUST10940,32,39765.0,17.7,597.0,160300.0,12,0,0,0.18,36300.0,2,Business,Degree,Rent,1
CUST10941,55,,8.3,714.0,112700.0,24,1,2,0.37,31600.0,5,Salaried,Secondary,Rent,1
CUST10942,63,90696.0,10.8,631.0,95000.0,24,6,1,0.35,177000.0,5,Self-employed,Diploma,Rent,1
CUST10943,37,70123.0,7.0,725.0,95100.0,24,0,0,0.63,101300.0,3,Contract,Degree,Family,0
CUST10944,49,44910.0,3.2,687.0,69400.0,12,1,1,0.25,87900.0,3,Salaried,Diploma,Family,0
CUST10945,56,59893.0,14.4,665.0,134300.0,36,0,1,0.27,35100.0,0,Salaried,Degree,Rent,0
CUST10946,55,80056.0,11.2,671.0,238800.0,24,0,1,0.36,151700.0,1,Contract,Diploma,Own,1
CUST10947,24,134372.0,5.9,669.0,209800.0,24,2,1,0.4,173500.0,0,Self-employed,Degree,Own,1
CUST10948,27,57997.0,9.9,558.0,115600.0,18,0,0,0.27,131300.0,0,Salaried,Degree,Own,0
CUST10949,39,47363.0,10.8,721.0,63600.0,12,2,2,0.17,39900.0,3,Salaried,Diploma,Own,1
CUST10950,48,35185.0,0.0,640.0,115700.0,24,3,1,0.32,23200.0,5,Salaried,Degree,Rent,0
CUST10951,61,51354.0,8.5,684.0,137400.0,6,2,2,0.33,12800.0,4,Contract,Diploma,Rent,1
CUST10952,42,51053.0,0.0,571.0,63600.0,36,1,2,0.38,49300.0,3,Salaried,Secondary,Rent,1
CUST10953,41,27407.0,9.9,645.0,210200.0,12,2,0,0.22,29900.0,3,Salaried,Degree,Rent,0
CUST10954,25,52385.0,6.0,638.0,375700.0,12,2,2,0.32,115200.0,3,Salaried,Diploma,Own,1
CUST10955,65,55325.0,12.0,571.0,172400.0,36,1,0,0.54,125000.0,1,Business,Degree,Rent,1
CUST10956,52,96327.0,0.0,642.0,88400.0,48,0,1,0.42,117100.0,2,Salaried,Degree,Rent,0
CUST10957,21,92308.0,7.4,589.0,214500.0,24,1,0,0.44,250700.0,0,Business,Degree,Own,1
CUST10958,40,77066.0,6.9,730.0,100800.0,24,0,2,0.59,30400.0,3,Contract,Degree,Rent,1
CUST10959,48,91394.0,5.4,666.0,125900.0,36,1,0,0.2,154700.0,0,Business,Diploma,Rent,1
CUST10960,64,39732.0,10.5,637.0,94900.0,6,1,0,0.45,225900.0,5,Business,Degree,Rent,0
